SEARCH_HISTORY_ID,SEARCH_KEYWORD,search_date,SEARCH_TYPE,member_id
4233403,경기도,2023/09/30,location,136746
7310996,서울 마포구,2023/09/28,location,898052
4737546,서울 중구,2023/09/28,location,541949
8687066,서울 중구,2023/10/05,location,393734
8065423,서울 종로구,2023/10/05,location,772613
2459535,인천 중구,2023/10/03,location,539389
2460798,서울 마포구,2023/10/04,location,844417
6042820,서울 영등포구,2023/09/29,location,263377
8604018,서울 마포구,2023/09/29,location,409505
9058127,서울,2023/09/29,location,613288
3409719,서울 금천구,2023/09/28,location,445735
9486293,서울 은평구,2023/09/29,location,821405
6740808,서울 은평구,2023/09/28,location,476480
3181625,서울 은평구,2023/10/01,location,978599
3779365,서울 성동구,2023/10/04,location,519022
2586146,서울 성동구,2023/09/29,location,277505
9232051,서울 성동구,2023/10/02,location,973569
8876187,인천 미추홀구,2023/10/04,location,352297
6658360,경기도 용인시,2023/10/04,location,459340
7490242,경기도 용인시,2023/10/01,location,654213
5621277,서울 강남구,2023/10/02,location,982079
4386685,서울 관악구,2023/10/01,location,163491
6091325,서울 종로구,2023/09/28,location,169610
2853741,서울 종로구,2023/10/03,location,734089
6528441,서울 종로구,2023/10/01,location,960284
3581933,서울 중구,2023/10/05,location,329225
4029572,서울 강동구,2023/10/03,location,970362
6051706,서울 양천구,2023/10/02,location,455699
7885483,서울 서대문구,2023/09/29,location,694022
8717927,인천 중구,2023/09/28,location,882118
3769851,서울 성동구,2023/10/05,location,801789
3105596,서울 종로구,2023/10/02,location,752096
2495627,서울 서초구,2023/09/29,location,946403
9168048,서울 마포구,2023/10/04,location,419947
1577598,서울 서초구,2023/10/01,location,143197
7999231,서울 송파구,2023/10/05,location,560194
7855503,서울 송파구,2023/10/02,location,150148
7077360,인천 중구,2023/10/05,location,629453
1862940,인천 강화군,2023/09/29,location,633951
9183004,경기도 연천군,2023/10/02,location,577820
8843087,경기도 광명시,2023/10/01,location,406209
2416504,경기도 가평군,2023/10/03,location,714878
8092964,서울 마포구,2023/10/05,location,139768
4301784,서울 관악구,2023/09/29,location,851106
7818101,서울 강남구,2023/10/03,location,341504
4305212,경기도 양평군,2023/09/29,location,934301
5445147,경기도 양평군,2023/09/29,location,430260
2060654,서울 종로구,2023/09/29,location,381022
7216889,인천 부평구,2023/10/05,location,195697
5871269,서울 강남구,2023/10/04,location,411924
2963187,서울 종로구,2023/09/30,location,510679
9416080,서울 영등포구,2023/10/04,location,720191
8103668,서울 노원구,2023/10/02,location,608113
3188259,서울 중구,2023/10/04,location,640585
8854698,경기도 파주시,2023/09/29,location,581142
4487244,서울 광진구,2023/10/03,location,307582
2020051,경기도 하남시,2023/10/02,location,583059
4471248,경기도 하남시,2023/10/03,location,997949
3155587,서울 종로구,2023/09/30,location,367976
6172577,인천 강화군,2023/10/01,location,107007
1084911,인천 강화군,2023/09/28,location,621635
8351922,서울 강동구,2023/10/05,location,445669
9953083,경기도 남양주시,2023/10/01,location,383305
9528031,서울 서초구,2023/10/04,location,112566
5474102,서울 광진구,2023/10/04,location,651635
6161052,서울 강남구,2023/10/05,location,720811
8746895,인천 동구,2023/10/04,location,889791
1738219,서울 종로구,2023/10/05,location,122222
8596728,서울 종로구,2023/09/28,location,266715
1133410,경기도 남양주시,2023/09/28,location,684282
9079247,서울 서초구,2023/10/05,location,494945
4293985,서울 서초구,2023/10/05,location,527874
1588886,서울 은평구,2023/10/04,location,497257
7465403,서울 서대문구,2023/09/30,location,908920
9605228,서울 서대문구,2023/10/05,location,831985
8091656,서울 서대문구,2023/10/04,location,291799
4955047,서울 서대문구,2023/10/04,location,414584
6680715,서울 노원구,2023/10/01,location,111727
7996083,서울 노원구,2023/09/28,location,725132
9993769,서울 노원구,2023/10/05,location,756825
9027683,서울 노원구,2023/09/29,location,444528
2858079,서울 성북구,2023/09/28,location,522084
5207939,서울 은평구,2023/10/01,location,261806
4633001,경기도 시흥시,2023/10/04,location,249144
7642009,서울 동대문구,2023/09/30,location,867612
5808899,서울 동대문구,2023/10/01,location,688176
4255523,서울 영등포구,2023/10/04,location,862253
7192123,서울 영등포구,2023/10/01,location,843797
2458406,서울 영등포구,2023/10/05,location,345238
4597425,경기도 가평군,2023/09/30,location,822730
7757375,서울 종로구,2023/09/28,location,729589
8072376,서울 관악구,2023/10/05,location,520959
7188392,경기도 수원시,2023/10/02,location,527976
7095063,경기도 남양주시,2023/10/05,location,297468
4958008,경기도 남양주시,2023/10/04,location,591811
4909819,인천 연수구,2023/10/02,location,392730
4245185,서울 강남구,2023/10/04,location,894984
7109938,서울 강남구,2023/10/01,location,340536
1914300,서울 강남구,2023/10/01,location,208392
7938995,서울 강남구,2023/10/01,location,142499
2963587,서울 강남구,2023/09/29,location,133840
4407044,경기도 가평군,2023/10/04,location,918931
1304649,서울 종로구,2023/09/29,location,355144
6231461,서울 강남구,2023/09/29,location,309887
2521209,서울 강남구,2023/10/02,location,845673
2031650,인천 연수구,2023/09/28,location,644478
8129024,인천 연수구,2023/09/28,location,424675
7729203,서울 성북구,2023/10/05,location,888064
4582192,서울 성북구,2023/10/04,location,751594
5946784,서울 강남구,2023/10/03,location,549486
6740642,서울 강남구,2023/09/29,location,966051
4375734,서울 강남구,2023/10/02,location,975843
3944643,서울 강남구,2023/10/03,location,265296
6195849,인천 중구,2023/09/29,location,956271
1589015,인천 계양구,2023/10/02,location,564642
8391718,서울 종로구,2023/09/28,location,450932
6455034,경기도 파주시,2023/09/29,location,121394
3493973,경기도 파주시,2023/10/04,location,571681
3403088,인천 연수구,2023/10/02,location,669037
6485977,경기도 군포시,2023/10/01,location,986663
6912738,경기도 군포시,2023/10/02,location,113270
9006425,서울 강남구,2023/10/03,location,559283
7674598,경기도 파주시,2023/10/05,location,862086
5136373,경기도 용인시,2023/10/05,location,848783
2507262,경기도 용인시,2023/10/02,location,308163
7780513,경기도,2023/09/28,location,324030
6879404,경기도,2023/10/01,location,456847
6323961,서울 서초구,2023/10/03,location,889512
3324747,서울 강남구,2023/09/28,location,715609
9733502,서울 종로구,2023/10/03,location,880439
2435761,서울 강남구,2023/09/28,location,643947
3935394,인천 미추홀구,2023/09/28,location,683366
5858594,인천 미추홀구,2023/09/28,location,676886
2211498,서울 관악구,2023/09/30,location,904724
5108669,경기도 양평군,2023/10/03,location,425111
4289793,경기도 양평군,2023/09/28,location,675919
2864111,서울 강남구,2023/10/02,location,779793
5157355,서울 종로구,2023/09/30,location,225204
5319939,서울 종로구,2023/09/29,location,198858
7829864,서울 종로구,2023/10/03,location,964049
2379725,서울 종로구,2023/10/03,location,797208
8436888,서울 마포구,2023/10/05,location,310250
9730277,경기도 동두천시,2023/10/03,location,943736
5650544,경기도 부천시,2023/10/02,location,998444
4031388,서울 성북구,2023/10/05,location,534651
9198822,서울 서대문구,2023/09/30,location,688830
8010923,인천 부평구,2023/10/03,location,752935
8497181,인천 부평구,2023/10/05,location,895242
7927237,경기도 화성시,2023/09/30,location,352649
4358215,경기도 연천군,2023/09/29,location,445101
5893974,경기도 안성시,2023/10/01,location,154876
1030313,서울 구로구,2023/10/01,location,586455
1724520,서울 구로구,2023/10/03,location,312684
2065317,서울 광진구,2023/09/29,location,190066
6265669,서울 강남구,2023/10/03,location,459186
6035657,서울 강남구,2023/10/05,location,685441
4882328,인천 옹진군,2023/10/02,location,781821
4986759,서울 중구,2023/10/05,location,505090
8379895,경기도 양평군,2023/09/30,location,183776
6829363,서울 종로구,2023/10/04,location,239271
9802733,서울 양천구,2023/10/04,location,573947
3465016,서울 관악구,2023/10/02,location,968474
1212447,서울 서초구,2023/09/28,location,600766
7178541,서울 종로구,2023/10/02,location,995989
7578741,서울 종로구,2023/10/05,location,767213
9191848,서울 서초구,2023/10/04,location,136432
2423078,서울 서초구,2023/10/02,location,180305
8678151,서울 종로구,2023/09/30,location,591121
2455283,서울 종로구,2023/10/04,location,510299
7053945,서울 종로구,2023/10/04,location,157009
1516653,서울 마포구,2023/10/02,location,200176
3800631,인천 중구,2023/10/03,location,459626
3410344,인천 중구,2023/09/30,location,802806
9870498,인천 중구,2023/10/03,location,623849
4634454,인천 중구,2023/10/02,location,519893
6010134,서울 은평구,2023/10/04,location,460857
5215675,인천 서구,2023/09/29,location,408140
5741058,인천 연수구,2023/10/04,location,793389
2441919,인천 연수구,2023/09/30,location,105571
4895326,서울 용산구,2023/09/29,location,872688
7272982,경기도 가평군,2023/09/30,location,552619
4255874,경기도 고양시,2023/10/05,location,104910
4418602,서울 서대문구,2023/10/03,location,215871
3402236,서울 서대문구,2023/10/03,location,549090
6273484,서울 서대문구,2023/10/04,location,350547
8662354,경기도 고양시,2023/09/30,location,494786
4780532,경기도 용인시,2023/09/28,location,781794
5286799,서울 용산구,2023/09/28,location,775519
7645612,서울 종로구,2023/09/28,location,293920
1284853,서울 종로구,2023/10/05,location,424469
7767824,서울 종로구,2023/10/01,location,441434
3001498,서울 강동구,2023/10/01,location,818988
1320665,서울 중구,2023/09/29,location,310153
2348778,서울 송파구,2023/09/30,location,232207
1031467,서울 성동구,2023/10/01,location,283641
4178322,서울 성동구,2023/10/05,location,641803
1847197,서울 강남구,2023/10/01,location,346674
6654639,서울,2023/09/28,location,476390
6671365,서울 용산구,2023/09/30,location,405587
6316803,인천 강화군,2023/09/28,location,656154
6723750,서울 노원구,2023/10/04,location,562404
8116848,서울 중구,2023/10/04,location,221547
5181897,서울 강남구,2023/10/01,location,246117
6632980,서울 강남구,2023/10/03,location,918550
2404606,인천 중구,2023/09/29,location,713388
7151045,서울 마포구,2023/10/05,location,834452
8347333,인천 강화군,2023/09/30,location,475706
4852434,인천 강화군,2023/10/01,location,167354
7594932,경기도 화성시,2023/10/01,location,189669
3094921,인천 옹진군,2023/10/02,location,245869
8585298,경기도 시흥시,2023/10/02,location,316987
4920738,경기도 시흥시,2023/10/05,location,260188
7050652,경기도 김포시,2023/09/30,location,435050
3254590,서울 송파구,2023/09/30,location,166425
6363713,경기도 광명시,2023/10/05,location,435881
3554491,서울 동작구,2023/10/01,location,171424
4038580,서울 성동구,2023/10/01,location,795138
7714171,서울 강남구,2023/10/05,location,368191
9310943,서울 강남구,2023/10/03,location,769044
5831383,서울 강남구,2023/09/29,location,174279
9915142,경기도 파주시,2023/10/04,location,192128
5242557,경기도 안성시,2023/10/04,location,613685
7547286,서울 성동구,2023/10/02,location,811373
9342785,경기도 평택시,2023/10/02,location,625246
8157418,경기도 평택시,2023/09/28,location,629599
5759428,경기도 평택시,2023/10/03,location,682649
5608190,경기도 평택시,2023/09/29,location,291319
5821040,서울 광진구,2023/09/28,location,724839
9678953,서울 영등포구,2023/09/29,location,641033
3398219,서울 중구,2023/10/04,location,406074
6890477,서울 강남구,2023/09/30,location,258946
7846694,경기도 고양시,2023/09/28,location,259760
6924206,서울 중구,2023/10/04,location,304008
9305606,서울 중구,2023/09/28,location,272394
5599323,경기도 용인시,2023/09/29,location,153289
7809589,인천 서구,2023/10/02,location,763539
5877244,인천 서구,2023/10/04,location,244343
9294038,경기도 용인시,2023/10/02,location,459484
8238156,경기도 용인시,2023/10/05,location,673087
6361738,서울 서대문구,2023/10/01,location,416107
9961934,서울 동대문구,2023/10/02,location,963562
1982228,서울 동대문구,2023/09/28,location,503046
5166233,서울 종로구,2023/10/03,location,687159
5989183,경기도 안성시,2023/09/28,location,397277
5397645,서울 송파구,2023/10/04,location,117358
9520338,인천 옹진군,2023/09/28,location,819737
3211571,서울 강남구,2023/10/02,location,324380
1320127,서울 강남구,2023/10/04,location,987841
5592581,서울 강남구,2023/10/03,location,966127
7855158,서울 노원구,2023/09/29,location,774447
7447589,서울 노원구,2023/10/05,location,305313
3100726,서울 노원구,2023/09/30,location,990110
4478504,서울 송파구,2023/09/30,location,605172
8893392,서울 구로구,2023/09/30,location,123479
7245628,서울 마포구,2023/10/02,location,114858
5620228,서울 마포구,2023/10/05,location,268115
5371409,서울 마포구,2023/10/03,location,212981
2927876,서울 마포구,2023/10/01,location,356906
4472936,서울 종로구,2023/10/04,location,617869
5604899,서울 강남구,2023/10/02,location,125152
3082437,서울 강남구,2023/09/30,location,902763
8563938,서울 종로구,2023/09/30,location,403292
7875557,서울 종로구,2023/10/04,location,288370
9228335,서울 종로구,2023/09/29,location,255421
2653169,서울 종로구,2023/09/29,location,761943
1541154,서울 용산구,2023/10/01,location,144838
1167328,서울 용산구,2023/09/30,location,204433
2532078,서울 성동구,2023/10/02,location,741259
8470813,서울 영등포구,2023/10/05,location,951757
6031253,인천 남동구,2023/10/01,location,113748
4039334,서울,2023/09/29,location,534384
7192359,서울 용산구,2023/09/28,location,362710
5773194,서울 종로구,2023/09/28,location,902513
8366806,서울 동대문구,2023/10/02,location,487241
7830374,서울 강남구,2023/09/30,location,282065
6615728,서울 강남구,2023/10/01,location,954041
2790857,서울 강남구,2023/10/02,location,438510
7364963,서울 구로구,2023/10/01,location,398545
5103694,서울 강남구,2023/09/28,location,149723
5025754,서울 용산구,2023/10/03,location,251689
2907737,서울 강남구,2023/10/02,location,876744
4744027,서울 동대문구,2023/10/02,location,477459
2327804,서울 동대문구,2023/09/29,location,534256
2983179,서울 관악구,2023/09/29,location,111557
1793004,서울 관악구,2023/10/04,location,371180
6944944,서울 관악구,2023/10/04,location,690968
2094734,서울 관악구,2023/10/02,location,968492
4421801,서울 관악구,2023/09/28,location,472515
3189924,서울 성동구,2023/09/30,location,549072
2071351,인천 강화군,2023/10/05,location,247225
7676714,서울 광진구,2023/10/01,location,545385
1137975,서울 성동구,2023/09/30,location,145756
2807182,경기도 양평군,2023/09/30,location,337950
6001112,서울 송파구,2023/10/02,location,935781
5588016,서울 성동구,2023/10/02,location,895703
7919916,경기도 고양시,2023/10/03,location,888409
9428162,서울 종로구,2023/10/01,location,864419
2082272,서울 성동구,2023/10/03,location,864970
1673587,서울 용산구,2023/10/02,location,564931
2080383,서울 용산구,2023/10/03,location,522307
2596466,서울 용산구,2023/10/04,location,603944
5364879,서울 용산구,2023/09/30,location,269190
1428270,서울 용산구,2023/10/02,location,401648
1330803,서울 용산구,2023/10/04,location,422705
6186427,서울 중구,2023/10/03,location,952345
8741552,서울 도봉구,2023/10/03,location,801615
8137702,서울 강남구,2023/09/30,location,873075
6566961,서울 강남구,2023/10/05,location,998205
1433593,경기도 부천시,2023/10/05,location,360231
3512092,경기도 부천시,2023/10/02,location,929826
7580694,경기도 가평군,2023/10/01,location,925388
4913694,경기도 남양주시,2023/10/02,location,718497
1011553,경기도 시흥시,2023/10/02,location,270309
6548787,경기도 가평군,2023/09/28,location,468173
1868166,경기도 가평군,2023/10/02,location,974929
7646836,경기도 가평군,2023/09/28,location,220817
4048855,경기도 가평군,2023/09/28,location,186181
2661425,경기도 가평군,2023/09/30,location,921662
2497996,인천 계양구,2023/09/30,location,478393
9967570,인천 서구,2023/09/28,location,700057
3167402,경기도 안산시,2023/09/28,location,824704
7112719,경기도 안산시,2023/09/29,location,646397
7531569,인천 중구,2023/09/28,location,467653
5323827,서울 서대문구,2023/10/01,location,638644
4464725,경기도 성남시,2023/10/02,location,957999
9050493,경기도 성남시,2023/10/01,location,229260
4844921,서울 종로구,2023/10/01,location,165051
9616176,경기도 여주시,2023/10/02,location,150070
5259663,서울 마포구,2023/10/05,location,480750
7764320,경기도 고양시,2023/10/01,location,395133
4415599,서울 종로구,2023/10/03,location,221024
9426253,인천 강화군,2023/10/04,location,778022
5001273,인천 강화군,2023/10/04,location,833763
8454699,서울 종로구,2023/10/02,location,390015
7809267,서울 강남구,2023/10/03,location,830448
5129765,서울 중구,2023/10/01,location,247884
4837752,서울 동대문구,2023/09/29,location,276528
9415713,서울 동대문구,2023/10/01,location,661237
3164918,경기도 이천시,2023/09/30,location,638038
1518954,서울 종로구,2023/09/30,location,218290
9817473,서울 종로구,2023/10/02,location,847957
7550963,인천 중구,2023/10/03,location,693754
7095901,인천 부평구,2023/10/03,location,125942
7732284,인천 서구,2023/10/05,location,669242
6129980,서울 은평구,2023/09/28,location,276092
3033290,인천 강화군,2023/10/05,location,155155
7176457,서울 구로구,2023/10/04,location,710703
3811432,서울 구로구,2023/10/02,location,402277
7238088,서울 구로구,2023/09/29,location,966644
8863022,서울 구로구,2023/10/05,location,690803
8902866,서울 구로구,2023/09/28,location,176225
6488374,경기도 시흥시,2023/10/01,location,966909
3449070,경기도 시흥시,2023/09/30,location,387881
3652929,경기도 시흥시,2023/10/04,location,892196
9334985,경기도 시흥시,2023/10/03,location,566584
4426306,인천 서구,2023/10/03,location,310135
4402197,인천 연수구,2023/10/02,location,540945
2329661,인천 중구,2023/10/01,location,136172
4001137,인천 중구,2023/09/28,location,298851
8276141,경기도 남양주시,2023/10/04,location,513484
7886985,인천 연수구,2023/10/01,location,557175
4149440,서울 중구,2023/10/04,location,233552
9043706,서울 종로구,2023/10/05,location,498783
8263134,서울 종로구,2023/10/04,location,602966
4806868,인천 미추홀구,2023/10/03,location,948926
3003516,경기도 가평군,2023/09/29,location,431062
8890600,경기도 광주시,2023/09/29,location,920732
8220307,서울 노원구,2023/10/03,location,845739
3107876,서울 양천구,2023/10/03,location,723483
8994245,서울 금천구,2023/10/03,location,524198
3529239,인천 미추홀구,2023/10/02,location,507353
4777506,인천 부평구,2023/09/29,location,817557
1777758,서울 종로구,2023/09/29,location,475558
5266760,서울 서초구,2023/10/04,location,715169
9633594,서울 서초구,2023/10/01,location,924753
6873107,인천 남동구,2023/10/04,location,360812
8289784,인천 남동구,2023/10/05,location,102894
7473072,인천 옹진군,2023/10/05,location,585054
5339827,경기도 부천시,2023/09/29,location,712442
2569650,경기도 연천군,2023/10/05,location,332514
2544909,서울 은평구,2023/10/02,location,880918
2058449,서울 은평구,2023/10/05,location,224985
1723860,서울 중구,2023/10/04,location,215297
9537376,서울 중구,2023/09/30,location,456828
7059571,서울 중구,2023/10/01,location,139182
7341472,인천 연수구,2023/10/03,location,939039
3051807,서울 종로구,2023/09/28,location,196101
6198030,서울 종로구,2023/09/29,location,336982
4513468,서울 종로구,2023/10/05,location,153899
5016762,서울 동작구,2023/10/04,location,438285
6262610,경기도 성남시,2023/10/01,location,378732
4754855,인천 중구,2023/09/30,location,580952
8777807,서울 동대문구,2023/10/05,location,369814
3176381,서울 동대문구,2023/09/29,location,209186
1717331,서울 동대문구,2023/10/03,location,229301
1015547,서울 동대문구,2023/10/03,location,560132
4908709,서울 영등포구,2023/10/05,location,867935
2023119,서울 용산구,2023/10/02,location,644124
2950239,서울 종로구,2023/10/01,location,626532
2427108,서울 종로구,2023/10/03,location,934426
3780262,서울 종로구,2023/09/30,location,313792
7806685,서울 종로구,2023/10/04,location,874720
7878525,서울 중구,2023/10/04,location,977460
1504210,인천 연수구,2023/09/29,location,721769
3849386,인천 중구,2023/10/04,location,756273
2147743,서울 성동구,2023/10/02,location,564634
5155664,서울 성동구,2023/10/04,location,248602
7759614,서울 용산구,2023/10/04,location,376645
5691719,서울 종로구,2023/09/28,location,739317
4600405,서울 종로구,2023/09/29,location,410032
5225630,서울 종로구,2023/09/28,location,671439
5634952,경기도 군포시,2023/10/05,location,666583
7875685,서울 동대문구,2023/10/01,location,828938
3898926,서울 동대문구,2023/10/04,location,323206
3988744,서울 성북구,2023/10/04,location,505978
7577822,서울 성북구,2023/10/04,location,272119
6346709,서울 중구,2023/09/29,location,574461
5576818,서울 중구,2023/09/30,location,592929
9312048,서울 중구,2023/09/30,location,454513
8464081,서울 마포구,2023/10/04,location,210685
1851554,서울 동대문구,2023/10/05,location,485496
6664007,서울 서초구,2023/10/04,location,393336
8650174,서울 종로구,2023/09/30,location,480381
5650162,서울 종로구,2023/10/03,location,524166
6725454,서울 영등포구,2023/10/05,location,762877
5636057,서울 중구,2023/10/04,location,328842
6443322,서울 성동구,2023/10/01,location,433671
1905603,서울 강남구,2023/10/01,location,322268
3615404,서울 서초구,2023/10/03,location,546901
1167770,서울 노원구,2023/10/03,location,405064
5013465,서울 종로구,2023/10/05,location,660643
8235727,서울 영등포구,2023/10/02,location,370578
9672937,인천 중구,2023/10/05,location,676254
6916498,인천 중구,2023/10/03,location,366998
7365215,서울 서대문구,2023/10/05,location,186941
2083124,경기도 광주시,2023/09/30,location,866953
4425378,서울,2023/10/02,location,835398
2988474,서울,2023/10/05,location,581057
6585580,서울 강남구,2023/10/03,location,245001
2216288,서울 송파구,2023/10/03,location,510232
8827264,서울 송파구,2023/10/04,location,849791
4368431,서울 성북구,2023/10/01,location,431682
9612497,서울 강남구,2023/10/05,location,940203
2162371,서울 마포구,2023/09/29,location,761046
1066185,서울 마포구,2023/10/02,location,218573
2760216,서울 마포구,2023/09/28,location,596209
9768176,서울 강남구,2023/10/04,location,246977
1712776,경기도 파주시,2023/10/02,location,297969
8809147,인천 미추홀구,2023/10/04,location,688769
7010845,인천 미추홀구,2023/09/28,location,835842
5598317,서울 강남구,2023/10/03,location,768153
5899541,서울 강남구,2023/10/03,location,310578
6799448,경기도 고양시,2023/09/29,location,833432
8879698,서울 강남구,2023/09/30,location,177476
9031328,경기도 양평군,2023/10/01,location,652655
4608231,서울 강남구,2023/10/02,location,733239
5868678,인천 남동구,2023/10/02,location,710510
4677960,인천 남동구,2023/10/01,location,339389
2556042,서울 강남구,2023/09/29,location,845699
4731915,경기도 수원시,2023/10/03,location,904240
3619070,서울 마포구,2023/10/04,location,766623
8234974,서울 용산구,2023/10/02,location,641221
7745443,서울 용산구,2023/10/01,location,831412
8098056,서울 종로구,2023/09/30,location,528006
3159167,서울 노원구,2023/10/02,location,544988
4095636,서울 노원구,2023/09/29,location,536911
4841096,서울 강남구,2023/10/05,location,561491
1943873,인천 옹진군,2023/10/01,location,477615
3984046,인천 옹진군,2023/10/04,location,339363
9119972,인천 옹진군,2023/10/03,location,304867
2562855,인천 연수구,2023/10/04,location,216621
3895687,경기도 여주시,2023/10/01,location,510257
6735311,인천 남동구,2023/09/29,location,344904
6390707,인천 남동구,2023/09/30,location,467881
9803144,서울 용산구,2023/09/29,location,609988
5746272,서울 영등포구,2023/10/01,location,583538
6996078,경기도 안성시,2023/10/04,location,258180
1481464,서울 용산구,2023/10/05,location,169396
3550086,서울 용산구,2023/10/03,location,868409
2332158,서울 용산구,2023/10/02,location,648263
7735855,인천 중구,2023/09/28,location,411222
6284940,서울 마포구,2023/09/29,location,999588
4757863,경기도 양주시,2023/10/04,location,749768
8664549,경기도 가평군,2023/09/28,location,693641
5773246,경기도 김포시,2023/09/29,location,133474
4973743,인천 옹진군,2023/09/28,location,838597
6259788,인천 남동구,2023/10/01,location,244210
8503628,서울 강동구,2023/10/05,location,195527
5268943,서울 중구,2023/09/28,location,733345
2320730,서울 강남구,2023/09/29,location,468495
7688989,경기도 파주시,2023/10/03,location,753033
3493324,경기도 파주시,2023/10/01,location,337842
2940063,경기도 파주시,2023/10/03,location,413352
8105711,경기도 파주시,2023/10/04,location,430404
8266931,경기도 이천시,2023/10/04,location,168395
2175639,경기도 남양주시,2023/10/02,location,858175
3092249,서울 강남구,2023/10/01,location,249423
3825694,서울 서초구,2023/09/29,location,286234
5652901,서울 종로구,2023/09/28,location,150428
1267829,인천 남동구,2023/09/29,location,916304
8332993,인천 남동구,2023/10/04,location,631990
2498324,서울 성동구,2023/09/29,location,268862
4090505,서울 성동구,2023/10/01,location,363070
1831746,서울 서대문구,2023/10/01,location,707093
4573300,서울 도봉구,2023/10/04,location,730527
8683606,서울 노원구,2023/10/02,location,255810
6856135,서울 노원구,2023/10/03,location,550794
2378430,서울 동대문구,2023/09/29,location,268932
6077676,경기도 남양주시,2023/10/03,location,935331
3522184,경기도 남양주시,2023/09/30,location,729539
5589839,경기도 시흥시,2023/10/01,location,424779
3143503,서울 성동구,2023/09/30,location,759009
8292294,서울 성동구,2023/10/04,location,869883
3877764,경기도 가평군,2023/10/03,location,131798
3221026,경기도 시흥시,2023/10/03,location,371554
6477072,서울,2023/10/05,location,415134
4339147,서울,2023/10/02,location,246646
1262047,경기도 여주시,2023/09/29,location,165943
3684248,서울 강남구,2023/09/29,location,454807
2661428,서울 강동구,2023/10/01,location,913725
6883705,인천 중구,2023/09/30,location,455804
6315948,인천 중구,2023/10/01,location,818105
3614675,서울 금천구,2023/10/02,location,700675
3118768,경기도 남양주시,2023/10/05,location,378622
7587286,서울 강남구,2023/09/28,location,458250
6006258,인천 중구,2023/09/30,location,122535
8107219,인천 중구,2023/10/02,location,117201
7929439,서울 은평구,2023/10/02,location,768990
8256250,서울 구로구,2023/10/02,location,312434
4420503,서울 구로구,2023/09/29,location,141334
9296214,서울 강남구,2023/10/05,location,239492
7823685,서울 성동구,2023/10/05,location,480850
8844250,서울 성동구,2023/10/04,location,632949
5459777,서울 성동구,2023/10/01,location,470210
1737850,경기도 시흥시,2023/09/28,location,876346
5851568,경기도 이천시,2023/10/02,location,388836
2411509,경기도 이천시,2023/10/02,location,276533
2997391,서울 종로구,2023/09/30,location,677657
5653855,경기도 여주시,2023/09/28,location,211155
7731829,서울 강남구,2023/10/02,location,987619
9348280,서울 강남구,2023/10/03,location,498895
5590295,서울 강북구,2023/09/28,location,627264
4741308,서울 성동구,2023/10/05,location,630176
7025932,경기도 의정부시,2023/09/29,location,854912
6836966,인천 강화군,2023/10/03,location,809747
2448307,인천 강화군,2023/09/28,location,613556
2979465,서울 종로구,2023/09/29,location,662779
6885992,서울 종로구,2023/10/01,location,954064
8066194,서울 종로구,2023/10/03,location,622182
8048694,서울 종로구,2023/10/02,location,670250
7459524,서울 중구,2023/10/05,location,212018
8036724,서울 중구,2023/09/29,location,210651
9190989,서울 강남구,2023/09/28,location,563895
4835282,서울 종로구,2023/09/29,location,385271
3049703,서울 강남구,2023/10/01,location,546875
5817756,서울 강서구,2023/09/28,location,190971
1293138,인천 옹진군,2023/10/01,location,451685
2790212,경기도 포천시,2023/09/28,location,534811
4589557,경기도 포천시,2023/09/30,location,290594
2564202,인천 중구,2023/09/28,location,313293
6662384,인천 중구,2023/09/30,location,900145
6648565,인천 중구,2023/10/05,location,869573
2191168,서울 강동구,2023/10/03,location,715958
4559731,서울 마포구,2023/09/28,location,391423
3304136,경기도 오산시,2023/10/04,location,333430
6776112,서울 서초구,2023/10/02,location,656186
1127749,서울 서초구,2023/10/04,location,295268
4281910,서울 영등포구,2023/10/05,location,459845
7235791,서울 종로구,2023/10/01,location,696350
4228523,경기도 파주시,2023/10/04,location,359643
1982708,경기도 파주시,2023/10/02,location,154046
2899331,경기도 파주시,2023/09/30,location,730037
2073574,인천 미추홀구,2023/09/29,location,539686
6731050,인천 미추홀구,2023/09/30,location,256944
6607685,인천 미추홀구,2023/10/05,location,595255
4030905,서울 양천구,2023/10/01,location,600417
2722665,서울 서대문구,2023/09/30,location,403183
1372339,서울 서대문구,2023/10/05,location,792091
5664084,서울 서대문구,2023/10/04,location,852223
2023063,경기도 여주시,2023/10/02,location,613090
9886954,경기도 동두천시,2023/10/05,location,265016
8407979,경기도 화성시,2023/09/30,location,675912
6137659,인천 강화군,2023/10/05,location,955109
8952680,경기도 하남시,2023/09/30,location,523895
4584948,서울 강남구,2023/10/03,location,871528
1289049,서울 은평구,2023/10/03,location,297649
8771039,인천 서구,2023/10/05,location,660988
1544641,서울 동작구,2023/10/03,location,496915
3672145,경기도 시흥시,2023/10/04,location,165252
8730682,서울 도봉구,2023/10/03,location,788234
6175057,서울 도봉구,2023/10/02,location,361071
3894709,경기도 과천시,2023/09/30,location,151864
6921690,경기도 과천시,2023/10/04,location,135060
8307427,경기도 과천시,2023/10/04,location,925953
2141026,서울 용산구,2023/10/03,location,430712
4883190,서울 강남구,2023/09/28,location,355519
8204102,서울 중구,2023/09/28,location,505097
6795704,서울 중구,2023/09/30,location,915010
5957982,서울 중구,2023/09/29,location,270744
8179417,인천 연수구,2023/10/05,location,222643
7210984,서울,2023/09/28,location,685748
